global_id,parent_group,source_dataset,scene_id,candidate_split,query_id,event_id,candidate_index,start_row,start_col,goal_row,goal_col,distance_cells,angle_deg,radius_cells
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q001,obs_146883:q001:r00,1,191,128,211,163,40,30,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q001,obs_146883:q001:r10,1,191,128,211,163,40,30,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q001,obs_146883:q001:r20,1,191,128,211,163,40,30,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q019,obs_146883:q019:r00,19,191,128,151,59,80,210,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q019,obs_146883:q019:r10,19,191,128,151,59,80,210,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q019,obs_146883:q019:r20,19,191,128,151,59,80,210,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q004,obs_146883:q004:r00,4,191,128,226,108,40,120,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q004,obs_146883:q004:r10,4,191,128,226,108,40,120,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q004,obs_146883:q004:r20,4,191,128,226,108,40,120,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q006,obs_146883:q006:r00,6,191,128,191,88,40,180,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q006,obs_146883:q006:r10,6,191,128,191,88,40,180,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q006,obs_146883:q006:r20,6,191,128,191,88,40,180,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q017,obs_146883:q017:r00,17,191,128,231,59,80,150,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q017,obs_146883:q017:r10,17,191,128,231,59,80,150,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q017,obs_146883:q017:r20,17,191,128,231,59,80,150,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q012,obs_146883:q012:r00,12,191,128,191,208,80,0,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q012,obs_146883:q012:r10,12,191,128,191,208,80,0,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q012,obs_146883:q012:r20,12,191,128,191,208,80,0,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q000,obs_146883:q000:r00,0,191,128,191,168,40,0,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q000,obs_146883:q000:r10,0,191,128,191,168,40,0,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q000,obs_146883:q000:r20,0,191,128,191,168,40,0,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q031,obs_146883:q031:r00,31,191,128,131,24,120,210,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q031,obs_146883:q031:r10,31,191,128,131,24,120,210,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q031,obs_146883:q031:r20,31,191,128,131,24,120,210,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q025,obs_146883:q025:r00,25,191,128,251,232,120,30,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q025,obs_146883:q025:r10,25,191,128,251,232,120,30,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q025,obs_146883:q025:r20,25,191,128,251,232,120,30,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q030,obs_146883:q030:r00,30,191,128,191,8,120,180,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q030,obs_146883:q030:r10,30,191,128,191,8,120,180,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q030,obs_146883:q030:r20,30,191,128,191,8,120,180,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q013,obs_146883:q013:r00,13,191,128,231,197,80,30,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q013,obs_146883:q013:r10,13,191,128,231,197,80,30,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q013,obs_146883:q013:r20,13,191,128,231,197,80,30,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q007,obs_146883:q007:r00,7,191,128,171,93,40,210,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q007,obs_146883:q007:r10,7,191,128,171,93,40,210,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q007,obs_146883:q007:r20,7,191,128,171,93,40,210,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q024,obs_146883:q024:r00,24,191,128,191,248,120,0,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q024,obs_146883:q024:r10,24,191,128,191,248,120,0,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q024,obs_146883:q024:r20,24,191,128,191,248,120,0,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q023,obs_146883:q023:r00,23,191,128,151,197,80,330,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q023,obs_146883:q023:r10,23,191,128,151,197,80,330,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q023,obs_146883:q023:r20,23,191,128,151,197,80,330,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q011,obs_146883:q011:r00,11,191,128,171,163,40,330,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q011,obs_146883:q011:r10,11,191,128,171,163,40,330,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q011,obs_146883:q011:r20,11,191,128,171,163,40,330,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q018,obs_146883:q018:r00,18,191,128,191,48,80,180,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q018,obs_146883:q018:r10,18,191,128,191,48,80,180,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q018,obs_146883:q018:r20,18,191,128,191,48,80,180,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q003,obs_146883:q003:r00,3,191,128,231,128,40,90,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q003,obs_146883:q003:r10,3,191,128,231,128,40,90,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q003,obs_146883:q003:r20,3,191,128,231,128,40,90,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q029,obs_146883:q029:r00,29,191,128,251,24,120,150,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q029,obs_146883:q029:r10,29,191,128,251,24,120,150,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q029,obs_146883:q029:r20,29,191,128,251,24,120,150,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q005,obs_146883:q005:r00,5,191,128,211,93,40,150,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q005,obs_146883:q005:r10,5,191,128,211,93,40,150,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q005,obs_146883:q005:r20,5,191,128,211,93,40,150,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q002,obs_146883:q002:r00,2,191,128,226,148,40,60,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q002,obs_146883:q002:r10,2,191,128,226,148,40,60,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q002,obs_146883:q002:r20,2,191,128,226,148,40,60,20
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q035,obs_146883:q035:r00,35,191,128,131,232,120,330,0
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q035,obs_146883:q035:r10,35,191,128,131,232,120,330,10
obs_146883,ScanNet:scene0363,ScanNet,scene0363_00,train,obs_146883:q035,obs_146883:q035:r20,35,191,128,131,232,120,330,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q029,obs_143090:q029:r00,29,191,128,251,24,120,150,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q029,obs_143090:q029:r10,29,191,128,251,24,120,150,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q029,obs_143090:q029:r20,29,191,128,251,24,120,150,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q011,obs_143090:q011:r00,11,191,128,171,163,40,330,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q011,obs_143090:q011:r10,11,191,128,171,163,40,330,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q011,obs_143090:q011:r20,11,191,128,171,163,40,330,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q035,obs_143090:q035:r00,35,191,128,131,232,120,330,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q035,obs_143090:q035:r10,35,191,128,131,232,120,330,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q035,obs_143090:q035:r20,35,191,128,131,232,120,330,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q012,obs_143090:q012:r00,12,191,128,191,208,80,0,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q012,obs_143090:q012:r10,12,191,128,191,208,80,0,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q012,obs_143090:q012:r20,12,191,128,191,208,80,0,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q007,obs_143090:q007:r00,7,191,128,171,93,40,210,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q007,obs_143090:q007:r10,7,191,128,171,93,40,210,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q007,obs_143090:q007:r20,7,191,128,171,93,40,210,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q025,obs_143090:q025:r00,25,191,128,251,232,120,30,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q025,obs_143090:q025:r10,25,191,128,251,232,120,30,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q025,obs_143090:q025:r20,25,191,128,251,232,120,30,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q023,obs_143090:q023:r00,23,191,128,151,197,80,330,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q023,obs_143090:q023:r10,23,191,128,151,197,80,330,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q023,obs_143090:q023:r20,23,191,128,151,197,80,330,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q018,obs_143090:q018:r00,18,191,128,191,48,80,180,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q018,obs_143090:q018:r10,18,191,128,191,48,80,180,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q018,obs_143090:q018:r20,18,191,128,191,48,80,180,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q024,obs_143090:q024:r00,24,191,128,191,248,120,0,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q024,obs_143090:q024:r10,24,191,128,191,248,120,0,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q024,obs_143090:q024:r20,24,191,128,191,248,120,0,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q017,obs_143090:q017:r00,17,191,128,231,59,80,150,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q017,obs_143090:q017:r10,17,191,128,231,59,80,150,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q017,obs_143090:q017:r20,17,191,128,231,59,80,150,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q006,obs_143090:q006:r00,6,191,128,191,88,40,180,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q006,obs_143090:q006:r10,6,191,128,191,88,40,180,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q006,obs_143090:q006:r20,6,191,128,191,88,40,180,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q005,obs_143090:q005:r00,5,191,128,211,93,40,150,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q005,obs_143090:q005:r10,5,191,128,211,93,40,150,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q005,obs_143090:q005:r20,5,191,128,211,93,40,150,20
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q000,obs_143090:q000:r00,0,191,128,191,168,40,0,0
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q000,obs_143090:q000:r10,0,191,128,191,168,40,0,10
obs_143090,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_143090:q000,obs_143090:q000:r20,0,191,128,191,168,40,0,20
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q028,obs_158477:q028:r00,28,91,192,195,132,120,120,0
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q028,obs_158477:q028:r10,28,91,192,195,132,120,120,10
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q028,obs_158477:q028:r20,28,91,192,195,132,120,120,20
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q026,obs_158477:q026:r00,26,91,192,195,252,120,60,0
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q026,obs_158477:q026:r10,26,91,192,195,252,120,60,10
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q026,obs_158477:q026:r20,26,91,192,195,252,120,60,20
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q027,obs_158477:q027:r00,27,91,192,211,192,120,90,0
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q027,obs_158477:q027:r10,27,91,192,211,192,120,90,10
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q027,obs_158477:q027:r20,27,91,192,211,192,120,90,20
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q002,obs_158477:q002:r00,2,91,192,126,212,40,60,0
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q002,obs_158477:q002:r10,2,91,192,126,212,40,60,10
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q002,obs_158477:q002:r20,2,91,192,126,212,40,60,20
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q011,obs_158477:q011:r00,11,91,192,71,227,40,330,0
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q011,obs_158477:q011:r10,11,91,192,71,227,40,330,10
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q011,obs_158477:q011:r20,11,91,192,71,227,40,330,20
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q014,obs_158477:q014:r00,14,91,192,160,232,80,60,0
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q014,obs_158477:q014:r10,14,91,192,160,232,80,60,10
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q014,obs_158477:q014:r20,14,91,192,160,232,80,60,20
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q000,obs_158477:q000:r00,0,91,192,91,232,40,0,0
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q000,obs_158477:q000:r10,0,91,192,91,232,40,0,10
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q000,obs_158477:q000:r20,0,91,192,91,232,40,0,20
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q015,obs_158477:q015:r00,15,91,192,171,192,80,90,0
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q015,obs_158477:q015:r10,15,91,192,171,192,80,90,10
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q015,obs_158477:q015:r20,15,91,192,171,192,80,90,20
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q001,obs_158477:q001:r00,1,91,192,111,227,40,30,0
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q001,obs_158477:q001:r10,1,91,192,111,227,40,30,10
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q001,obs_158477:q001:r20,1,91,192,111,227,40,30,20
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q003,obs_158477:q003:r00,3,91,192,131,192,40,90,0
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q003,obs_158477:q003:r10,3,91,192,131,192,40,90,10
obs_158477,ScanNet:scene0164,ScanNet,scene0164_00,train,obs_158477:q003,obs_158477:q003:r20,3,91,192,131,192,40,90,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q005,obs_170544:q005:r00,5,191,128,211,93,40,150,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q005,obs_170544:q005:r10,5,191,128,211,93,40,150,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q005,obs_170544:q005:r20,5,191,128,211,93,40,150,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q030,obs_170544:q030:r00,30,191,128,191,8,120,180,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q030,obs_170544:q030:r10,30,191,128,191,8,120,180,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q030,obs_170544:q030:r20,30,191,128,191,8,120,180,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q004,obs_170544:q004:r00,4,191,128,226,108,40,120,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q004,obs_170544:q004:r10,4,191,128,226,108,40,120,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q004,obs_170544:q004:r20,4,191,128,226,108,40,120,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q011,obs_170544:q011:r00,11,191,128,171,163,40,330,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q011,obs_170544:q011:r10,11,191,128,171,163,40,330,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q011,obs_170544:q011:r20,11,191,128,171,163,40,330,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q024,obs_170544:q024:r00,24,191,128,191,248,120,0,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q024,obs_170544:q024:r10,24,191,128,191,248,120,0,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q024,obs_170544:q024:r20,24,191,128,191,248,120,0,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q007,obs_170544:q007:r00,7,191,128,171,93,40,210,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q007,obs_170544:q007:r10,7,191,128,171,93,40,210,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q007,obs_170544:q007:r20,7,191,128,171,93,40,210,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q002,obs_170544:q002:r00,2,191,128,226,148,40,60,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q002,obs_170544:q002:r10,2,191,128,226,148,40,60,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q002,obs_170544:q002:r20,2,191,128,226,148,40,60,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q017,obs_170544:q017:r00,17,191,128,231,59,80,150,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q017,obs_170544:q017:r10,17,191,128,231,59,80,150,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q017,obs_170544:q017:r20,17,191,128,231,59,80,150,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q013,obs_170544:q013:r00,13,191,128,231,197,80,30,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q013,obs_170544:q013:r10,13,191,128,231,197,80,30,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q013,obs_170544:q013:r20,13,191,128,231,197,80,30,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q003,obs_170544:q003:r00,3,191,128,231,128,40,90,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q003,obs_170544:q003:r10,3,191,128,231,128,40,90,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q003,obs_170544:q003:r20,3,191,128,231,128,40,90,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q019,obs_170544:q019:r00,19,191,128,151,59,80,210,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q019,obs_170544:q019:r10,19,191,128,151,59,80,210,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q019,obs_170544:q019:r20,19,191,128,151,59,80,210,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q023,obs_170544:q023:r00,23,191,128,151,197,80,330,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q023,obs_170544:q023:r10,23,191,128,151,197,80,330,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q023,obs_170544:q023:r20,23,191,128,151,197,80,330,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q035,obs_170544:q035:r00,35,191,128,131,232,120,330,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q035,obs_170544:q035:r10,35,191,128,131,232,120,330,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q035,obs_170544:q035:r20,35,191,128,131,232,120,330,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q031,obs_170544:q031:r00,31,191,128,131,24,120,210,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q031,obs_170544:q031:r10,31,191,128,131,24,120,210,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q031,obs_170544:q031:r20,31,191,128,131,24,120,210,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q033,obs_170544:q033:r00,33,191,128,71,128,120,270,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q033,obs_170544:q033:r10,33,191,128,71,128,120,270,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q033,obs_170544:q033:r20,33,191,128,71,128,120,270,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q000,obs_170544:q000:r00,0,191,128,191,168,40,0,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q000,obs_170544:q000:r10,0,191,128,191,168,40,0,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q000,obs_170544:q000:r20,0,191,128,191,168,40,0,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q025,obs_170544:q025:r00,25,191,128,251,232,120,30,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q025,obs_170544:q025:r10,25,191,128,251,232,120,30,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q025,obs_170544:q025:r20,25,191,128,251,232,120,30,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q001,obs_170544:q001:r00,1,191,128,211,163,40,30,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q001,obs_170544:q001:r10,1,191,128,211,163,40,30,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q001,obs_170544:q001:r20,1,191,128,211,163,40,30,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q006,obs_170544:q006:r00,6,191,128,191,88,40,180,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q006,obs_170544:q006:r10,6,191,128,191,88,40,180,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q006,obs_170544:q006:r20,6,191,128,191,88,40,180,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q012,obs_170544:q012:r00,12,191,128,191,208,80,0,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q012,obs_170544:q012:r10,12,191,128,191,208,80,0,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q012,obs_170544:q012:r20,12,191,128,191,208,80,0,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q029,obs_170544:q029:r00,29,191,128,251,24,120,150,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q029,obs_170544:q029:r10,29,191,128,251,24,120,150,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q029,obs_170544:q029:r20,29,191,128,251,24,120,150,20
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q018,obs_170544:q018:r00,18,191,128,191,48,80,180,0
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q018,obs_170544:q018:r10,18,191,128,191,48,80,180,10
obs_170544,ScanNet:scene0229,ScanNet,scene0229_00,train,obs_170544:q018,obs_170544:q018:r20,18,191,128,191,48,80,180,20
obs_167806,ScanNet:scene0229,ScanNet,scene0229_02,train,obs_167806:q013,obs_167806:q013:r00,13,191,128,231,197,80,30,0
obs_167806,ScanNet:scene0229,ScanNet,scene0229_02,train,obs_167806:q013,obs_167806:q013:r10,13,191,128,231,197,80,30,10
obs_167806,ScanNet:scene0229,ScanNet,scene0229_02,train,obs_167806:q013,obs_167806:q013:r20,13,191,128,231,197,80,30,20
